"Temp","WindSp","Precip","Snow","StationId","Date","Dir","Long","Lat","NumberOfLanes","FC","SpeedLimit","FRC","DayOfWeek","Month","Hour","AvgSp","ProbeCount","Volume","PenRate","ProbeCountLastWeek","AvgProbeCountLastMonth","fold"
55.6,4.1,0.02,0,12,2019-02-05,0,-85.124861,35.312024,0,7,59,5,"Tuesday",2,6,40.85,19,135.5,0.140221402214022,2,15,9
55.5,4.1,0.03,0,12,2019-02-05,0,-85.124861,35.312024,0,7,59,5,"Tuesday",2,7,37.83,13,167.5,0.0776119402985075,5,10.75,9
54.4,1.5,0.02,0,12,2019-02-05,0,-85.124861,35.312024,0,7,59,5,"Tuesday",2,8,37.19,13,149.5,0.0869565217391304,8,7.25,9
55.2,1.9,0.01,0,12,2019-02-05,0,-85.124861,35.312024,0,7,59,5,"Tuesday",2,9,39.77,1,99.5,0.0100502512562814,2,3.25,9
36.7,10.1,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,10,66.64,2,129.5,0.0154440154440154,0,2.25,10
40,10.7,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,11,39.77,1,155.5,0.00643086816720257,3,3.75,10
42.4,11,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,12,47.46,8,197.5,0.0405063291139241,3,3.25,10
44.1,11.7,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,13,34.66,4,190,0.0210526315789474,1,2.25,10
46.4,10.1,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,14,42.11,10,251.5,0.0397614314115308,9,5.5,10
46.7,10.1,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,15,41.89,3,249.5,0.0120240480961924,5,4.75,10
46.2,10,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,16,45.52,9,287,0.0313588850174216,9,8,10
44.6,7.7,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,17,43.26,8,287.5,0.0278260869565217,6,6.5,10
39.2,4.5,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,18,41.97,5,244.5,0.0204498977505112,1,4,10
35.5,2.9,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,19,46.14,2,160.5,0.0124610591900312,2,1.25,10
37.9,1.8,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,20,48.16,2,123.5,0.0161943319838057,1,1.5,10
37.7,1.4,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,21,18.95,1,65.5,0.0152671755725191,1,0.5,10
38.4,3.6,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,22,78.6,1,29,0.0344827586206897,0,0,10
36.9,5,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,23,40,0,15,0,2,0.5,10
33.8,7.5,0,0,15,2019-02-13,0,-85.161381,35.278365,0,4,40,5,"Wednesday",2,9,45.05,3,143.5,0.0209059233449477,2,2.5,10
35,5.6,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,0,40,0,7.5,0,0,0,10
34.3,5.4,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,1,40,0,5,0,0,0,10
34,5.6,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,2,40,0,5,0,0,0,10
33.4,5.4,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,3,40,0,7.5,0,0,0,10
33,5.2,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,4,40,0,9,0,0,0.25,10
32.6,5.3,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,5,40,0,24,0,1,0.75,10
32.1,5.2,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,6,40.83,9,86.5,0.104046242774566,7,4.75,10
31.7,5.1,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,7,45.43,11,109.5,0.100456621004566,5,4,10
33.5,5,0,0,15,2019-02-14,0,-85.161381,35.278365,0,4,40,5,"Thursday",2,8,46.17,5,167,0.029940119760479,5,3.75,10
43.5,6.1,0.001,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,12,49,0,1.5,0,0,0,7
44.3,5.9,0.001,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,13,49,0,3.5,0,0,0,7
47,4.8,0.001,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,14,49,0,2,0,0,0,7
48.6,5.9,0.001,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,15,49,0,3,0,0,0,7
48.5,4.5,0.001,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,16,49,0,1.5,0,0,0,7
47.9,4.3,0.001,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,17,49,0,3.5,0,0,0,7
46.7,3.9,0.001,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,18,49,0,1.5,0,0,0,7
46.4,4,0.01,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,19,49,0,2,0,0,0,7
47.8,3.7,0.02,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,20,49,0,0.5,0,0,0,7
48,3.9,0.05,0,16,2019-02-11,0,-85.206855,35.260076,0,6,49,6,"Monday",2,21,49,0,1,0,0,0,7
49.3,6.3,0.01,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,1,49,0,0.5,0,0,0,7
59.7,14.5,0.25,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,10,49,0,2,0,0,0,7
58.5,12.2,0.27,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,11,49,0,1.5,0,0,0,7
48.6,7.7,0.001,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,3,49,0,0.5,0,0,0,7
52.5,9.8,0.01,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,6,49,0,1,0,0,0,7
54.8,12.2,0.02,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,7,49,0,0.5,0,0,0,7
58.5,15.4,0.01,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,8,49,0,0.5,0,0,0,7
59.8,18,0.05,0,16,2019-02-12,0,-85.206855,35.260076,0,6,49,6,"Tuesday",2,9,49,0,1,0,0,0,7
43.5,6.1,0.001,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,12,45,0,22.5,0,0,0,7
44.3,5.9,0.001,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,13,45,0,34.5,0,0,0,7
47,4.8,0.001,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,14,45,0,32,0,0,0,7
48.6,5.9,0.001,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,15,45,0,30,0,0,0,7
48.5,4.5,0.001,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,16,45,0,40,0,0,0,7
47.9,4.3,0.001,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,17,45,0,41,0,0,0,7
46.7,3.9,0.001,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,18,45,0,25.5,0,0,0,7
46.4,4,0.01,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,19,45,0,22,0,0,0,7
47.8,3.7,0.02,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,20,45,0,9.5,0,0,0,7
48,3.9,0.05,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,21,45,0,7,0,0,0,7
48.3,4.3,0.06,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,22,45,0,3,0,0,0,7
48.6,5,0.02,0,17,2019-02-11,0,-85.199723,35.248517,0,6,45,6,"Monday",2,23,45,0,2.5,0,0,0,7
49.1,5.9,0.01,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,0,45,0,1,0,0,0,7
49.3,6.3,0.01,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,1,45,0,3,0,0,0,7
59.7,14.5,0.25,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,10,45,0,25,0,0,0,7
58.5,12.2,0.27,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,11,45,0,21.5,0,0,0,7
48,6.1,0.01,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,2,45,0,0.5,0,0,0,7
48.6,7.7,0.001,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,3,45,0,1,0,0,0,7
49.4,8.1,0.01,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,4,45,0,3,0,0,0,7
50.8,8.7,0.01,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,5,45,0,8.5,0,0,0,7
52.5,9.8,0.01,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,6,45,0,26,0,0,0,7
54.8,12.2,0.02,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,7,45,0,25,0,0,0,7
58.5,15.4,0.01,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,8,45,0,12.5,0,0,0,7
59.8,18,0.05,0,17,2019-02-12,0,-85.199723,35.248517,0,6,45,6,"Tuesday",2,9,45,0,19,0,0,0,7
62.4,11.4,0.01,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,10,33.32,4,85,0.0470588235294118,8,3.5,3
63.2,12.2,0.001,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,11,37.05,2,86,0.0232558139534884,5,3.25,3
63.8,12.6,0.001,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,12,38.25,5,97.5,0.0512820512820513,3,2,3
64.2,12.8,0.001,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,13,30.62,4,108.5,0.0368663594470046,2,3.5,3
64.7,9.2,0.001,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,14,40.46,9,135.5,0.0664206642066421,5,4.75,3
64.6,11.7,0.02,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,15,40.62,6,153.5,0.0390879478827362,8,8,3
64.6,12.4,0.04,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,16,36.66,3,165.5,0.0181268882175227,6,5.75,3
64.3,12.2,0.06,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,17,36.59,7,191,0.0366492146596859,10,8,3
63.7,12,0.06,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,18,37.64,6,154,0.038961038961039,5,6.75,3
63.6,12.4,0.09,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,19,37.2,2,84,0.0238095238095238,6,4.75,3
64.2,11.7,0.07,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,20,37.7,3,78,0.0384615384615385,7,5,3
64.5,11.5,0.05,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,21,38.29,2,43.5,0.0459770114942529,5,2.5,3
64.5,13.9,0.04,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,22,38.84,2,25.5,0.0784313725490196,1,1.25,3
64.3,13.4,0.02,0,20,2019-02-06,0,-85.138629,35.274597,0,3,45,4,"Wednesday",2,23,45,0,17,0,0,0.25,3
64.2,13.1,0.01,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,0,45,0,6.5,0,0,0.25,3
64,12.5,0.001,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,1,45,0,8,0,0,0,3
64.5,10.6,0.03,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,2,45,0,5,0,0,0,3
64.3,10.3,0.03,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,3,45,0,2,0,0,0,3
64.2,12.8,0.03,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,4,48.47,1,16.5,0.0606060606060606,0,0,3
63.7,13.1,0.02,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,5,40.7,1,46.5,0.021505376344086,1,0.5,3
63,12.3,0,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,6,35.57,2,130,0.0153846153846154,1,1,3
62.1,11.5,0.001,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,7,38.99,1,141.5,0.00706713780918728,1,2.25,3
63.2,11,0.001,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,8,39.65,4,141,0.0283687943262411,3,3.25,3
62.5,11.3,0.001,0,20,2019-02-07,0,-85.138629,35.274597,0,3,45,4,"Thursday",2,9,37.71,4,68,0.0588235294117647,4,4,3
49.1,8.8,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,13,45.58,7,104.5,0.0669856459330144,11,8,8
50.5,9.3,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,14,47.16,7,85,0.0823529411764706,2,4,8
52.5,9.9,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,15,48.16,5,109.5,0.045662100456621,4,3.5,8
52.2,10.5,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,16,50.08,11,115.5,0.0952380952380952,6,5,8
51.2,11.5,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,17,53.25,5,122.5,0.0408163265306122,4,4.5,8
49.3,11,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,18,47.64,3,96.5,0.0310880829015544,5,3.25,8
46.3,7.2,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,19,56.54,1,78,0.0128205128205128,2,1.25,8
40.9,6.6,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,20,40.86,2,63.5,0.031496062992126,3,1.5,8
41.6,7,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,21,38.21,3,33.5,0.0895522388059701,0,1.5,8
40,7.1,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,22,54.68,1,21.5,0.0465116279069767,1,1,8
38.8,7.1,0,0,23,2019-03-18,0,-85.067986,35.190177,0,5,45,5,"Monday",3,23,56.86,1,13.5,0.0740740740740741,0,0,8
37.5,6.6,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,0,45,0,6,0,0,0,8
36.4,6.7,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,1,45,0,3.5,0,1,0.75,8
41.6,6.7,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,10,49.59,5,73.5,0.0680272108843537,6,6.75,8
46.2,5.4,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,11,48.73,9,78.5,0.114649681528662,4,3.75,8
50.7,3.6,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,12,47.49,8,93.5,0.0855614973262032,3,4.5,8
35.1,6.8,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,2,45,0,0.5,0,0,0,8
35.2,7.2,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,3,50.95,1,7,0.142857142857143,0,0,8
34.5,8,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,4,45,0,9,0,0,0,8
33.5,7.3,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,5,58.33,4,36.5,0.10958904109589,6,3.25,8
32.2,6.4,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,6,52.4,3,61,0.0491803278688525,17,13.25,8
31.3,6.1,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,7,46.83,15,100.5,0.149253731343284,14,15,8
31.1,5.9,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,8,48.4,12,91.5,0.131147540983607,10,8.75,8
36.5,6.5,0,0,23,2019-03-19,0,-85.067986,35.190177,0,5,45,5,"Tuesday",3,9,47.35,5,74.5,0.0671140939597315,7,4.5,8
42.6,8,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,11,45.1,9,142,0.0633802816901408,6,3.5,8
45,9.1,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,12,46.63,13,149.5,0.0869565217391304,7,4.25,8
46.9,10.1,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,13,48.62,6,154.5,0.0388349514563107,3,4.75,8
49.1,9.1,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,14,47.22,11,166,0.0662650602409639,10,6.5,8
49.3,9.2,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,15,49.57,11,181,0.0607734806629834,6,6.75,8
48.8,8.7,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,16,48.95,9,205.5,0.0437956204379562,3,7.25,8
47.2,6.7,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,17,51.45,9,238,0.0378151260504202,12,10.5,8
41,4.3,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,18,47.31,7,207,0.0338164251207729,6,7.5,8
37.8,2.8,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,19,46.17,5,119,0.0420168067226891,3,2.75,8
40.5,2.1,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,20,51.71,7,113,0.0619469026548673,7,5.75,8
40,0.5,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,21,50.33,8,60,0.133333333333333,4,3.75,8
40.2,2.7,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,22,48.16,2,36,0.0555555555555556,2,1.25,8
38.8,4.9,0,0,24,2019-02-13,0,-85.056914,35.182349,0,5,50,4,"Wednesday",2,23,50,0,22.5,0,2,0.75,8
37,5.8,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,0,50,0,11.5,0,1,0.5,8
36.4,5.7,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,1,50,0,11.5,0,0,0.75,8
46.5,7.3,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,10,38.66,11,128.5,0.0856031128404669,5,5.75,8
35.6,5.6,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,2,50,0,5.5,0,0,0,8
35.3,5.5,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,3,50,0,7.5,0,0,0,8
34.3,4.8,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,4,50,0,21.5,0,0,0.25,8
34.2,5.2,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,5,55.77,2,56.5,0.0353982300884956,0,0.25,8
33.7,5.2,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,6,53.44,4,124.5,0.0321285140562249,7,4,8
33.4,5.2,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,7,46.54,5,168,0.0297619047619048,9,6.5,8
35,4.9,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,8,49.81,6,171.5,0.0349854227405248,5,6.75,8
41.7,6.4,0,0,24,2019-02-14,0,-85.056914,35.182349,0,5,50,4,"Thursday",2,9,46.81,6,130.5,0.0459770114942529,7,5.5,8
42.6,8,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,11,42.33,2,34,0.0588235294117647,5,3.25,7
45,9.1,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,12,45.83,2,41,0.0487804878048781,1,1.75,7
46.9,10.1,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,13,38.21,2,35.5,0.0563380281690141,1,0.75,7
49.1,9.1,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,14,41.37,3,50,0.06,6,5.5,7
49.3,9.2,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,15,40.39,1,57,0.0175438596491228,5,1.75,7
48.8,8.7,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,16,46.29,1,50.5,0.0198019801980198,3,2.5,7
47.2,6.7,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,17,46.6,4,55.5,0.0720720720720721,5,4,7
41,4.3,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,18,45.57,3,54.5,0.055045871559633,1,2.5,7
37.8,2.8,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,19,40.13,3,31,0.0967741935483871,0,0.25,7
40.5,2.1,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,20,39.77,2,34,0.0588235294117647,4,2.25,7
40,0.5,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,21,42.25,1,13,0.0769230769230769,1,1,7
40.2,2.7,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,22,40,0,9.5,0,1,0.25,7
38.8,4.9,0,0,25,2019-02-13,0,-85.054818,35.172784,0,5,40,5,"Wednesday",2,23,40,0,5,0,0,0,7
37,5.8,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,0,40,0,4,0,0,0.25,7
36.4,5.7,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,1,40,0,1,0,0,0,7
46.5,7.3,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,10,41.86,4,26.5,0.150943396226415,1,1.75,7
35.6,5.6,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,2,40,0,1,0,0,0,7
35.3,5.5,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,3,40,0,3,0,0,0,7
34.3,4.8,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,4,40,0,2,0,0,0.25,7
34.2,5.2,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,5,40,0,10.5,0,0,0,7
33.7,5.2,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,6,40,0,28.5,0,2,1,7
33.4,5.2,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,7,45.76,5,53.5,0.0934579439252336,4,3,7
35,4.9,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,8,46.76,4,48.5,0.0824742268041237,4,4,7
41.7,6.4,0,0,25,2019-02-14,0,-85.054818,35.172784,0,5,40,5,"Thursday",2,9,56.54,1,32.5,0.0307692307692308,3,1.5,7
42.6,8,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,11,54.21,8,172,0.0465116279069767,8,8.75,10
45,9.1,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,12,50.47,9,158.5,0.056782334384858,16,7.25,10
46.9,10.1,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,13,49.02,12,181,0.0662983425414365,6,9,10
49.1,9.1,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,14,50.2,16,205.5,0.0778588807785888,9,10.75,10
49.3,9.2,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,15,56.89,8,239.5,0.0334029227557411,11,9.5,10
48.8,8.7,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,16,54.18,13,254.5,0.0510805500982318,14,13.75,10
47.2,6.7,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,17,51.93,15,282.5,0.0530973451327434,15,12.25,10
41,4.3,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,18,47.91,5,242,0.0206611570247934,8,10,10
37.8,2.8,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,19,52.13,5,175,0.0285714285714286,4,5.25,10
40.5,2.1,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,20,51.78,6,132,0.0454545454545455,7,6.75,10
40,0.5,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,21,48.31,5,83,0.0602409638554217,4,2.5,10
40.2,2.7,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,22,54.68,1,34.5,0.0289855072463768,0,0,10
38.8,4.9,0,0,26,2019-02-13,0,-85.030656,35.168709,0,4,45,4,"Wednesday",2,23,45,0,22,0,0,0,10
37,5.8,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,0,45,0,13.5,0,0,0,10
36.4,5.7,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,1,45,0,7,0,0,0.25,10
46.5,7.3,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,10,54.68,8,158.5,0.0504731861198738,6,7.75,10
35.6,5.6,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,2,45,0,6.5,0,0,0,10
35.3,5.5,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,3,50.02,1,9.5,0.105263157894737,0,0.5,10
34.3,4.8,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,4,70.84,1,28,0.0357142857142857,1,1.25,10
34.2,5.2,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,5,56.23,3,73.5,0.0408163265306122,3,2,10
33.7,5.2,0,0,26,2019-02-14,0,-85.030656,35.168709,0,4,45,4,"Thursday",2,6,57.24,8,130.5,0.0613026819923372,14,10.25,10
