STN_NUMBER,LONGITUDE,LATITUDE,POV_percentile,UNEMP_percentile,PCI_percentile,NOHSDP_percentile,AGE65_percentile,AGE17_percentile,DISABL_percentile,SNGPNT_percentile,MINRTY_percentile,LIMENG_percentile,MUNIT_percentile,MOBILE_percentile,CROWD_percentile,NOVEH_percentile,GROUPQ_percentile,POV_0.9,UNEMP_0.9,PCI_0.9,NOHSDP_0.9,AGE65_0.9,AGE17_0.9,DISABL_0.9,SNGPNT_0.9,MINRTY_0.9,LIMENG_0.9,MUNIT_0.9,MOBILE_0.9,CROWD_0.9,NOVEH_0.9,GROUPQ_0.9,POV_0.8,UNEMP_0.8,PCI_0.8,NOHSDP_0.8,AGE65_0.8,AGE17_0.8,DISABL_0.8,SNGPNT_0.8,MINRTY_0.8,LIMENG_0.8,MUNIT_0.8,MOBILE_0.8,CROWD_0.8,NOVEH_0.8,GROUPQ_0.8,POV_0.7,UNEMP_0.7,PCI_0.7,NOHSDP_0.7,AGE65_0.7,AGE17_0.7,DISABL_0.7,SNGPNT_0.7,MINRTY_0.7,LIMENG_0.7,MUNIT_0.7,MOBILE_0.7,CROWD_0.7,NOVEH_0.7,GROUPQ_0.7,POV_0.6,UNEMP_0.6,PCI_0.6,NOHSDP_0.6,AGE65_0.6,AGE17_0.6,DISABL_0.6,SNGPNT_0.6,MINRTY_0.6,LIMENG_0.6,MUNIT_0.6,MOBILE_0.6,CROWD_0.6,NOVEH_0.6,GROUPQ_0.6,POV_quartile,UNEMP_quartile,PCI_quartile,NOHSDP_quartile,AGE65_quartile,AGE17_quartile,DISABL_quartile,SNGPNT_quartile,MINRTY_quartile,LIMENG_quartile,MUNIT_quartile,MOBILE_quartile,CROWD_quartile,NOVEH_quartile,GROUPQ_quartile
377,-85.163186,35.204509,0.1646,0.7681,0.1951,0.4504,0.3223,0.7633,0.1231,0.559,0.4228,0.3749,0.0,0.7188,0.4673,0.1247,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,1,3,0,2,1,1,0,2,1,0,0
378,-85.152273,35.203157,0.1416,0.1122,0.2573,0.0829,0.3574,0.4869,0.192,0.2212,0.1436,0.0,0.3965,0.6382,0.2131,0.2651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0
379,-85.113076,35.223229,0.1416,0.1122,0.2573,0.0829,0.3574,0.4869,0.192,0.2212,0.1436,0.0,0.3965,0.6382,0.2131,0.2651,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0
380,-85.043317,35.053725,0.2947,0.3597,0.2944,0.3257,0.4801,0.6554,0.6281,0.5536,0.6096,0.5604,0.0,0.6186,0.2886,0.1783,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,0,2,1,0,0
381,-85.055951,35.015194,0.1606,0.2515,0.2829,0.2077,0.4471,0.1719,0.1102,0.06,0.6001,0.646,0.4167,0.437,0.0,0.0658,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,2,2,1,1,0,0,3
382,-85.315622,35.06589,0.5901,0.0615,0.1762,0.2771,0.4214,0.0357,0.2272,0.298,0.702,0.3425,0.9555,0.0,0.2131,0.7614,0.9353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,1,1,0,0,1,2,1,3,0,0,3,3
383,-85.311893,35.066005,0.5901,0.0615,0.1762,0.2771,0.4214,0.0357,0.2272,0.298,0.702,0.3425,0.9555,0.0,0.2131,0.7614,0.9353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,1,1,0,0,1,2,1,3,0,0,3,3
384,-85.30872,35.063787,0.206,0.4929,0.05,0.2077,0.3709,0.3189,0.0433,0.1908,0.2239,0.0,0.7647,0.0,0.3574,0.2292,0.6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,3,0,1,0,2
385,-85.31243,35.062716,0.5901,0.0615,0.1762,0.2771,0.4214,0.0357,0.2272,0.298,0.702,0.3425,0.9555,0.0,0.2131,0.7614,0.9353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,1,1,0,0,1,2,1,3,0,0,3,3
386,-85.328347,35.053902,0.4051,0.4111,0.1161,0.1322,0.3621,0.0243,0.0717,0.12,0.2913,0.646,0.9535,0.3469,0.2387,0.038,0.9117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,2,3,1,0,0,3
387,-85.265401,35.18056,0.5684,0.785,0.1938,0.4599,0.8307,0.2569,0.5172,0.2623,0.5893,0.8254,0.6784,0.5799,0.2616,0.6969,0.6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,3,0,1,3,1,2,1,2,3,2,2,1,2,2
388,-85.311898,35.055495,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
389,-85.311345,35.054735,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
392,-85.308633,35.054194,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
393,-85.306349,35.053598,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
396,-85.303427,35.048304,0.9539,0.5727,0.9007,0.2454,0.0142,0.0115,0.0757,0.0182,0.6204,0.5185,0.9643,0.0,0.2616,0.9003,0.9912,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3,2,3,0,0,0,0,0,2,2,3,0,1,3,3
399,-85.317319,35.049209,0.9966,0.9919,0.9838,0.9845,0.3763,0.9393,0.9628,0.9299,0.9278,0.4774,0.9872,0.0,0.0,0.9993,0.0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,3,3,3,3,1,3,3,3,3,1,3,0,0,3,0
400,-85.317516,35.047844,0.9966,0.9919,0.9838,0.9845,0.3763,0.9393,0.9628,0.9299,0.9278,0.4774,0.9872,0.0,0.0,0.9993,0.0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,3,3,3,3,1,3,3,3,3,1,3,0,0,3,0
401,-85.311629,35.047442,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
402,-85.310478,35.047493,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
403,-85.308404,35.047594,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
404,-85.306258,35.046473,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
405,-85.304959,35.045881,0.9539,0.5727,0.9007,0.2454,0.0142,0.0115,0.0757,0.0182,0.6204,0.5185,0.9643,0.0,0.2616,0.9003,0.9912,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3,2,3,0,0,0,0,0,2,2,3,0,1,3,3
406,-85.291008,35.045908,0.9539,0.5727,0.9007,0.2454,0.0142,0.0115,0.0757,0.0182,0.6204,0.5185,0.9643,0.0,0.2616,0.9003,0.9912,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3,2,3,0,0,0,0,0,2,2,3,0,1,3,3
407,-85.293093,35.04523,0.9539,0.5727,0.9007,0.2454,0.0142,0.0115,0.0757,0.0182,0.6204,0.5185,0.9643,0.0,0.2616,0.9003,0.9912,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3,2,3,0,0,0,0,0,2,2,3,0,1,3,3
408,-85.289468,35.044572,0.857,0.7586,0.6192,0.3675,0.2846,0.0492,0.192,0.7134,0.8564,0.5941,0.6244,0.3537,0.2886,0.9437,0.8618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,3,3,2,1,1,0,0,2,3,2,2,1,1,3,3
410,-85.276069,35.042392,0.8814,0.9932,0.9615,0.94,0.4262,0.4713,0.8999,0.9393,0.9481,0.0,0.5482,0.2331,0.0,0.9688,0.7923,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,3,3,3,3,1,1,3,3,3,0,2,0,0,3,3
411,-85.25912,35.046969,0.8977,0.9425,0.865,0.7363,0.8921,0.6251,0.6004,0.9171,0.9211,0.0,0.8584,0.0,0.4073,0.9647,0.938,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,3,3,3,2,3,2,2,3,3,0,3,0,1,3,3
412,-85.253796,35.044454,0.8977,0.9425,0.865,0.7363,0.8921,0.6251,0.6004,0.9171,0.9211,0.0,0.8584,0.0,0.4073,0.9647,0.938,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,3,3,3,2,3,2,2,3,3,0,3,0,1,3,3
413,-85.201372,35.139662,0.0799,0.6376,0.079,0.0904,0.9757,0.4026,0.3516,0.0843,0.3621,0.3425,0.8341,0.437,0.0,0.6759,0.6669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,0,3,1,1,0,1,1,3,1,0,2,2
414,-85.243684,35.033681,0.4051,0.6849,0.4929,0.4949,0.6669,0.7633,0.4963,0.323,0.9042,0.5941,0.6581,0.0,0.3574,0.7044,0.5866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,1,2,3,1,1,3,2,2,0,1,2,2
415,-85.270762,35.036832,0.8977,0.9425,0.865,0.7363,0.8921,0.6251,0.6004,0.9171,0.9211,0.0,0.8584,0.0,0.4073,0.9647,0.938,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,3,3,3,2,3,2,2,3,3,0,3,0,1,3,3
417,-85.2766,35.026173,0.5684,0.2197,0.7515,0.5442,0.118,0.2913,0.762,0.4558,0.8307,0.9629,0.528,0.0,0.2886,0.4712,0.9434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,0,3,2,0,1,3,1,3,3,2,0,1,1,3
418,-85.35831,34.990589,0.04,0.0696,0.0088,0.0162,0.8753,0.8227,0.0784,0.1463,0.1362,0.3749,0.3088,0.0,0.0,0.0658,0.6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,1,0,0,0,2
419,-85.281291,35.014993,0.9505,0.9567,0.8069,0.9831,0.12,0.9589,0.3834,0.8618,0.8773,0.8334,0.8071,0.0,0.9906,0.9634,0.5111,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,3,3,3,3,0,3,1,3,3,3,3,0,3,3,2
420,-85.293401,35.015318,0.8767,0.9817,0.9257,1.0,0.1942,0.5981,0.3617,0.9467,0.8746,0.9892,0.0,0.4404,0.0,0.9654,0.0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,3,3,3,3,0,2,1,3,3,3,0,1,0,3,0
421,-85.306531,35.003963,0.9661,0.9865,0.8602,0.9285,0.2252,0.9514,0.8864,0.9697,0.9339,0.0,0.7586,0.3232,0.7964,0.9708,0.7438,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,3,3,3,3,0,3,3,3,3,0,3,1,3,3,2
422,-85.30266,35.042373,0.9539,0.5727,0.9007,0.2454,0.0142,0.0115,0.0757,0.0182,0.6204,0.5185,0.9643,0.0,0.2616,0.9003,0.9912,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3,2,3,0,0,0,0,0,2,2,3,0,1,3,3
423,-85.307248,35.0447,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
425,-85.307183,35.042524,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
426,-85.309816,35.044848,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
427,-85.309876,35.043986,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
428,-85.313821,35.042616,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
429,-85.314245,35.041055,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
430,-85.313724,35.038554,0.8726,0.4456,0.0918,0.797,0.2192,0.0135,0.737,0.0917,0.7485,0.5185,0.9966,0.0,0.6352,0.9756,0.9764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,1,0,3,0,0,2,0,2,2,3,0,2,3,3
431,-85.31893,35.040517,0.9966,0.9919,0.9838,0.9845,0.3763,0.9393,0.9628,0.9299,0.9278,0.4774,0.9872,0.0,0.0,0.9993,0.0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,3,3,3,3,1,3,3,3,3,1,3,0,0,3,0
433,-85.267312,35.002789,0.3015,0.313,0.4308,0.5307,0.6817,0.0641,0.4016,0.2212,0.6561,0.8692,0.6548,0.2995,0.2239,0.3607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,2,0,1,0,2,3,2,1,0,1,0
434,-85.264226,35.012517,0.2195,0.2197,0.5213,0.2738,0.3924,0.2738,0.5213,0.559,0.7647,0.6278,0.7289,0.0,0.0,0.541,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,1,2,2,3,2,2,0,0,2,0
435,-85.321128,35.010964,0.9661,0.9865,0.8602,0.9285,0.2252,0.9514,0.8864,0.9697,0.9339,0.0,0.7586,0.3232,0.7964,0.9708,0.7438,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,3,3,3,3,0,3,3,3,3,0,3,1,3,3,2
436,-85.348099,35.055158,0.5068,0.1237,0.158,0.3082,0.6743,0.4869,0.4226,0.704,0.4889,0.8382,0.5516,0.46,0.2886,0.3607,0.5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,1,3,2,1,1,1,2
437,-85.246541,35.183549,0.5684,0.785,0.1938,0.4599,0.8307,0.2569,0.5172,0.2623,0.5893,0.8254,0.6784,0.5799,0.2616,0.6969,0.6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,3,0,1,3,1,2,1,2,3,2,2,1,2,2
438,-85.220337,35.188691,0.0901,0.8005,0.1607,0.1848,0.53,0.4633,0.2272,0.2556,0.3783,0.6628,0.3864,0.4255,0.4073,0.0515,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,1,1,2,1,1,1,0,0
439,-85.203639,35.190655,0.0901,0.8005,0.1607,0.1848,0.53,0.4633,0.2272,0.2556,0.3783,0.6628,0.3864,0.4255,0.4073,0.0515,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,1,1,2,1,1,1,0,0
440,-85.213004,35.173828,0.1037,0.0385,0.1891,0.1989,0.9171,0.3581,0.7275,0.3931,0.4579,0.4774,0.7674,0.3774,0.4073,0.6861,0.7862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,3,1,2,1,1,1,3,1,1,2,3
441,-85.207466,35.170987,0.1037,0.0385,0.1891,0.1989,0.9171,0.3581,0.7275,0.3931,0.4579,0.4774,0.7674,0.3774,0.4073,0.6861,0.7862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,3,1,2,1,1,1,3,1,1,2,3
